id_municipio,ano,pib,impostos_liquidos,va,va_agropecuaria,va_industria,va_servicos,va_adespss
1713304,2020,307638027,2639033,281247697,68485005,14639771,107337482,90785438
1713601,2020,23121453,4334873,226879657,144494061,7409777,2252467,52451148
1713700,2020,53320852,1508725,51812127,25796641,1376065,6434906,18204515
1713809,2020,81304023,2438642,78865382,19014866,3405604,10719817,45725095
1713957,2020,57388921,1299665,56089256,18523247,1325162,7060147,291807
1714203,2020,18410548,10256394,173849086,29834663,39601322,43546667,60866433
1714302,2020,54968419,2356685,52611735,11235739,2918339,9252317,29205341
1714880,2020,293154569,45174995,247979574,23835814,28790589,114355847,80997324
1715002,2020,87844275,2595848,85248427,39301439,2291793,13343091,30312104
1715101,2020,70271964,304436,67227604,19034746,218823,14021206,31983422
1715150,2020,31255838,11179,30137938,6127044,132961,5138153,1754313
1715259,2020,36881035,1239083,35641952,6613005,2306417,4790992,21931538
1715507,2020,23766946,77296,22993986,673617,665005,4004768,11588043
1715705,2020,104576675,2711608,101865067,44522247,3600588,11480162,4226207
1715754,2020,140921638,8302843,132618795,3050604,775365,39308201,55050904
1716109,2020,1451084098,190595831,1260488266,61630483,197837089,660634181,340386513
1716208,2020,336318678,8072641,328246036,36042692,189797957,28496541,73908847
1716307,2020,81527299,3177932,78349366,28708025,2081718,12757739,34801885
1716505,2020,634546435,40371501,594174934,277801147,89004344,130468189,96901254
1716604,2020,681614265,16918237,664696027,241650333,283056371,55909416,84079908
1716653,2020,92147002,3413828,88733174,2950463,3191395,14817285,41219864
1716703,2020,168075777,10373177,157702601,28275044,10680645,61112586,57634325
1717008,2020,62849374,1977309,60872064,16274451,218468,9785857,32627077
1717206,2020,691751,14166,677585,34252131,1223635,7798474,2448426
1717503,2020,313968446,7826289,306142157,205204843,9908237,35510809,55518267
1717800,2020,59016921,3318333,55698589,11019795,2758721,10599623,3132045
1717909,2020,101003528,4357225,96646302,19220789,4087573,19036699,54301241
1718006,2020,3984999,1455377,38394614,5195213,1807026,7229522,24162852
1718204,2020,2622812404,564590167,2058222237,253749654,39539478,997438405,411639398
1718303,2020,83995754,183431,82161444,9754772,356056,10992038,57854074
1718402,2020,58049126,3451604,54597522,10790184,2243802,14078899,27484637
1718451,2020,81840527,5466048,76374479,26566267,6134165,21226045,22448002
1718501,2020,52799642,1554188,51245454,10221349,1027386,7825827,32170892
1718550,2020,56265784,1309557,54956228,1082235,2695545,7440219,33998114
1718659,2020,25557794,530259,25027535,933186,1047266,4003417,19043666
1718709,2020,63403664,1766406,61637258,30199396,143982,748452,22513522
1718758,2020,88085579,2541324,85544255,26878959,2953969,11966961,43744366
1718808,2020,85224903,1612949,83611953,36758271,1864001,10511923,34477759
1718840,2020,9621212,4029169,92182951,47179501,2295821,16323457,26384172
1718865,2020,148487637,7730527,140757109,52427714,4790609,30476777,53062009
1718881,2020,113734482,20458,111688682,70247064,2769505,13176924,25495188
1718899,2020,134894199,8297789,12659641,71476473,2879144,31838127,20402666
1718907,2020,216268256,10141505,20612675,113947418,5638996,50562415,35977922
1719004,2020,38138488,134532,36793167,5476909,1021989,6335137,23959131
1720002,2020,37357783,1055168,36302615,10738532,1076334,476829,1971946
1720101,2020,64820336,3122057,6169828,12188733,1785629,11187103,36536815
1720150,2020,27543928,646307,26897621,6598551,806652,4670348,1482207
1720200,2020,165704434,4119885,161584549,48981768,5320181,22595409,84687191
1720259,2020,42539322,1213839,41325482,822206,1331001,7190449,24581973
1720309,2020,55535963,1290724,5424524,972129,2858891,7805271,33859787
1720499,2020,135130406,5560201,129570204,72496903,3451535,24810522,28811244
1720655,2020,201760513,12835752,188924761,75971099,9162282,64627457,39163924
1720804,2020,114072431,4550074,109522357,17399335,5256352,22298125,64568544
1720853,2020,110575882,1581788,108994094,78673182,2441253,10813892,17065767
1720903,2020,240600183,12426358,228173825,34460159,2232345,64586655,106803561
1720937,2020,31070738,1158619,29912118,6488993,1170344,4496989,17755792
1720978,2020,12422356,3752122,120471438,73180521,3525432,18372253,25393232
1721000,2020,9940090554,1267165825,867292473,125464909,1022961457,5208880339,2315618025
1721109,2020,13515906,32123,131946759,5830915,3210679,17317658,53109272
1721208,2020,347255318,33636877,313618441,1214589,3512585,115073184,151273517
1721257,2020,94549037,1989282,92559755,6090318,2333695,11094032,18228848
1721307,2020,33797544,860647,32936896,7328827,1014048,4407338,20186684
1722081,2020,149907049,11141576,138765473,16309933,13321194,35320356,73813989
1722107,2020,32408604,26105867,297980173,25480485,118189497,72173194,82136997
2100055,2020,2679069428,325279073,2353790354,36576894,704463576,806066037,477491801
2100105,2020,71944769,1692899,7025187,2621334,2317955,12460525,2926005
2100154,2020,89637112,3435178,86201934,5713861,381207,22158184,5451782
2100204,2020,132297591,5346573,126951018,15106948,6998762,30776582,74068727
2100303,2020,214561015,8998111,205562904,48225281,16229989,38208751,102898883
2100402,2020,6152093,3320175,58200755,14763051,1637671,11404525,30395508
2100436,2020,24432925,2445063,21987862,8162473,12422146,10610291,9319109
2100477,2020,230685047,12092476,218592571,24958232,7902388,51160464,134571486
2100501,2020,491956254,15739697,476216557,320809453,1842083,87351171,49635102
2100550,2020,5492957,2868862,52060709,10376889,133629,1448297,2586456
2100600,2020,334261732,12502132,3217596,9293616,8524732,74018139,146280569
2100709,2020,183645205,6699769,176945437,40820465,4717169,41169692,90238111
2100808,2020,140149871,5345484,134804387,35979707,5547773,34604772,58672135
2100832,2020,122394166,5063004,117331162,16710764,3614071,28380617,68625709
2100873,2020,9085376,3031123,87822638,1105743,2183471,16755427,5782631
2100907,2020,276047692,11025774,265021919,32070775,7415107,68653259,156882778
2100956,2020,251920478,11538175,240382302,58079686,7249699,58662547,11639037
2101004,2020,272594809,15952645,256642164,52791519,9692825,83726627,110431193
2101103,2020,84442068,3699927,80742141,12129128,3041004,21050748,44521262
2101202,2020,1348568679,150983239,119758544,59811452,77981922,673898554,385893512
2101251,2020,31420515,24096743,290108407,13281727,139722457,64969944,72134279
2101301,2020,111700278,3882238,10781804,9720238,3557984,25251505,69288312
2101350,2020,38251479,1388417,36863062,4282157,1368717,7751952,23460236
2101400,2020,4775979922,510949085,4265030837,1804430114,205104004,1858704258,396792461
2101509,2020,223619658,31983499,191636159,8935352,10224051,105570606,6690615
2101608,2020,747968014,50089984,69787803,53374113,3458995,289468781,320445186
2101707,2020,501847034,35754115,46609292,36371851,21566229,193554257,214600583
2101731,2020,58137464,1886904,5625056,2484567,2123787,14599378,37042827
2101772,2020,85486468,3744176,81742292,8093068,5051386,21335966,47261872
2101806,2020,58940506,1452368,57488138,20623129,2907146,1049558,23462283
2101905,2020,133367828,6125248,12724258,13014217,4250749,36612646,73364967
2101939,2020,5432627,2521732,51804537,11776173,3469939,11558525,249999
2101970,2020,60021507,3982833,56038674,4540198,1743064,18729385,31026027
2102002,2020,339839162,12729893,327109269,92605319,10881344,76835349,146787257
2102036,2020,328978315,19505291,309473024,74731775,1104946,80669066,143022723
2102077,2020,102258666,3795254,98463413,20362183,2510275,20890639,54700316
2102101,2020,333407076,1521597,318191107,73970431,11375883,90631345,142213448
2102150,2020,63037327,2348774,60688552,9870061,1645983,13395466,35777043
2102200,2020,238563687,8301726,230261961,59123547,767798,53357392,110103041
2102309,2020,188946825,7732042,181214783,32032418,15429165,46587654,87165546
2102325,2020,668740454,33569351,635171103,176970703,23035254,181448396,253716749
2102358,2020,113957017,3740108,110216909,25218457,294353,22226618,59828303
2102374,2020,57107402,1350821,55756581,6267259,1483463,10370144,37635715
2102408,2020,63026887,1773052,61253835,6655181,1970762,11931401,40696491
2102507,2020,111816177,246959,109346587,21063791,2450908,18546226,67285661
2102556,2020,19476067,13275988,181484682,66887421,20522027,43975677,50099557
2102606,2020,149158572,59543,143204272,14036001,9127595,36766069,83274606
2102705,2020,136162191,6283552,129878639,6818435,6319995,36849912,79890297
2102754,2020,188532809,5337639,18319517,14786011,71520915,3755669,59331554
2102804,2020,493139131,2709961,466039521,217446298,15862804,13760577,95124649
2102903,2020,205403908,18296047,187107861,22332869,7317819,71150972,86306201
2103000,2020,1914170316,212881271,1701289045,60631112,217176849,804847915,618633168
2103109,2020,70738578,2175443,68563134,14248963,2087998,13889759,38336414
2103125,2020,46939965,208205,44857915,3947181,1364402,10576732,289696
2103158,2020,85835771,3629575,82206195,13075324,2067362,18718688,48344822
2103174,2020,155374938,6883971,148490967,31288111,3823177,34970755,78408924
2103208,2020,79233165,74040889,718290761,40515031,35862933,363429883,278482914
2103257,2020,175253405,8077696,16717571,62400775,6911837,36227642,61635456
2103307,2020,1104557095,103454883,1001102211,62231868,138403257,388253198,412213887
2103406,2020,388460803,2409196,364368843,32895195,18838691,121751942,190883014
2103505,2020,45864574,31260825,427384915,54327361,35954554,175727889,161375111
2103554,2020,133597771,3007915,130589856,26688138,3869319,23261413,76770987
2103604,2020,47965126,31985917,447665343,29320505,2930138,171559534,217483924
2103703,2020,230586627,10186834,220399793,36289813,6701831,67892233,109515915
2103752,2020,15508056,11159905,143920655,10141457,23252118,49392405,61134674
2103802,2020,245122794,19389255,225733539,15945209,24550865,95567839,89669626
2103901,2020,78593879,3090935,75502944,10456961,2856644,17547857,44641481
2104008,2020,147475843,7836199,139639644,14208626,9161332,47620565,68649121
2104057,2020,982442513,41665271,940777242,52994719,54010273,192366733,155313059
2104073,2020,88346863,5065182,83281682,30946467,4983983,16702012,30649219
2104081,2020,84218728,2025664,82193064,30637736,2190916,1226733,37097081
2104099,2020,161151829,7368016,153783813,4547507,3923053,3735395,6703174
2104107,2020,230519162,9339029,221180133,10043345,9830013,58644856,52271815
2104206,2020,126392599,6135204,120257395,24471644,5132589,3144655,59206612
2104305,2020,1324433609,35319793,1289113817,9345524,1041292797,186750222,51725274
2104404,2020,132737688,6586846,126150843,16706562,8372226,35727248,65344807
2104503,2020,82825019,4135053,78689966,11523295,4262884,2425293,38650856
2104552,2020,322582071,27298277,295283793,14110967,13677073,65678457,78723639
2104602,2020,113538857,4422939,109115917,24669067,3219333,2528507,55942447
2104628,2020,65768123,3158547,62609575,15328294,2401301,16326194,28553786
2104651,2020,74807153,1832184,72974969,16958486,2189548,12309457,41517477
2104677,2020,22600559,14040565,211965025,21009328,8370068,73228377,109357251
2104701,2020,44799369,2388013,42411356,6971861,1932759,12021368,21485368
2104800,2020,834599996,68029447,766570548,136836644,70709948,307764269,251259687
2104909,2020,86849426,2807516,8404191,16917846,3392842,17473848,46257373
2105005,2020,168719367,6965875,161753492,14003587,4417327,37696539,105636038
2105104,2020,172388172,590298,166485193,15579686,5355701,36731201,108818604
2105153,2020,231504709,29708034,201796675,22410553,67479915,4549368,66412528
2105203,2020,103996962,5427835,98569127,10998592,7994873,31739236,47836426
2105302,2020,7230564314,970229745,626033457,40452729,1563971698,3514956488,1140953655
2105351,2020,88913338,2478343,86434995,12563722,2350876,16765419,54754979
2105401,2020,652800567,61634263,591166304,2202399,96261605,221878309,2510024
2105427,2020,407084387,21243206,385841181,163809708,17400181,99559403,10507189
2105450,2020,7325312,137384,7187928,14195407,2575884,12428358,4267963
2105476,2020,10719217,20484,10514377,23453202,2510856,16410607,62769105
2105500,2020,234410557,11584092,222826464,31445651,22453001,69110318,99817495
2105609,2020,114013682,4396776,109616906,11358223,13253955,27145337,57859391
2105658,2020,52291235,2026342,50264892,14442979,1295989,11725087,22800837
2105708,2020,421587008,2898595,392601058,42828574,14498892,159316309,175957284
2105807,2020,69066773,2422617,66644156,8204832,3827303,15637756,38974265
2105906,2020,130886076,3455755,127430321,22025873,3542817,2632828,7553335
2105922,2020,84459955,3292213,81167742,16463356,2512366,19579652,42612368
2105948,2020,104480887,5560687,989202,12783913,6293444,41227326,38615517
2105963,2020,85934816,3937716,819971,13290867,2488125,22231419,43986689
2105989,2020,84190964,4171682,80019282,23113423,2406224,20844539,33655097
2106003,2020,139218358,6886657,1323317,6634982,292581,38479013,57959606
2106102,2020,351289432,794198,343347452,225141286,11330251,57692634,49183281
2106201,2020,51816761,200146,49815301,6644886,1887546,12706007,28576862
2106300,2020,126774794,4748487,122026308,22882068,5201823,27783663,66158753
2106326,2020,182084217,13541386,168542832,19088575,891614,63976913,76561205
2106359,2020,66389586,1496681,64892905,18704127,1423541,10601112,34164125
2106375,2020,104115128,4241879,99873249,19472316,4185677,20056813,56158443
2106409,2020,171591123,6945627,164645496,36047683,18140171,39253527,71204114
2106508,2020,178058021,850959,169548431,30167515,9674635,43766132,85940149
2106607,2020,210837986,8849549,201988436,15785804,8074827,4934381,128783995
2106631,2020,83871181,1424692,82446489,10300721,2446273,1227996,57419536
2106672,2020,6944391,1427611,68016299,24215812,1831637,10448153,31520698
2106706,2020,237626224,10827513,226798711,80700502,7276805,60303703,78517701
2106755,2020,523808447,4670396,477104487,12308563,285206386,74405302,105184237
2106805,2020,104860887,5205781,99655106,5604789,3817268,35689655,54543394
2106904,2020,237988019,7872458,230115561,45819372,8760568,45095267,130440354
2107001,2020,71944167,251764,69426526,19815482,3083077,16887434,29640533
2107100,2020,130641308,7007598,12363371,5994761,4394022,3841797,74826957
2107209,2020,82446541,2251353,80195188,4528664,2925852,14111349,58629323
2107258,2020,73669689,2002914,71666775,32865471,2040168,12168989,24592148
2107308,2020,45554809,150712,44047689,12659377,1638904,918414,20565268
2107357,2020,155021059,5953552,149067507,31202532,3943446,33312921,80608607
2107407,2020,165879469,7138349,15874112,2519016,5042112,42282022,86226827
2107456,2020,93824868,486713,88957738,10152146,3149095,23900895,51755603
2107506,2020,1075716407,76653764,999062643,20361751,127314306,430084157,421302429
2107605,2020,129098915,4349945,12474897,16746812,4293778,2751979,7618859
2107704,2020,171307228,975529,161551938,20921948,10228488,51992422,7840908
2107803,2020,280630018,1109337,269536648,60702243,11337755,62593342,134903308
2107902,2020,169083588,7239686,161843902,3318821,9202747,46350951,73101994
